author_name,book_title,author_average_rating,author_rating_count,author_review_count,book_average_rating,num_ratings,num_reviews,pages,genre_Childrens,genre_Classics,genre_Fantasy,genre_Fiction,genre_Historical,genre_History,genre_Horror,genre_Mystery,genre_New Adult,genre_Nonfiction,genre_Paranormal,genre_Romance,genre_Science Fiction,genre_Sequential Art,genre_Young Adult,author_gender_female,author_gender_male,starrating
"Elizabeth Reyes
","
      Forever Mine
",3.99,101575,6171,3.87,22798,1033,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Kristen Ashley
","
      Rock Chick
",4.29,1369557,101587,4.19,49253,3708,412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Abbi Glines
","
      Fallen Too Far
",4.14,1286953,78769,4.2,150756,8271,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"R.L. Mathewson
","
      Playing for Keeps
",4.12,382069,19763,4.07,97860,5202,220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Jennifer Crusie
","
      Bet Me
",3.8,319622,18180,3.93,79943,3467,391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"J.D. Robb
","
      Naked in Death
",4.29,1386126,58515,4.12,144998,5077,306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,*****
"Tahereh Mafi
","
      Shatter Me
",4.16,629104,71986,3.99,235524,24522,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Julie Garwood
","
      The Bride
",4.11,525928,20066,4.26,49364,1986,352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Jenny Han
","
      The Summer I Turned Pretty
",4.09,894085,91485,3.94,126148,9528,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Shelly Crane
","
      Significance
",4.18,161708,8999,4.12,39913,2772,387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Judith McNaught
","
      A Kingdom of Dreams
",4.16,268405,10744,4.24,39611,1686,438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Ally Condie
","
      Matched
",3.63,937642,61875,3.67,586272,31651,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Jessica Park
","
      Flat-Out Love
",4.03,115268,12550,4.0,54358,5268,389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Rebecca Donovan
","
      Reason to Breathe
",4.27,202858,14280,4.22,82789,5796,377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Paullina Simons
","
      The Bronze Horseman
",4.13,141476,13633,4.32,55818,6844,637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Arthur Golden
","
      Memoirs of a Geisha
",4.1,1544980,27497,4.1,1544331,27464,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Colleen Hoover
","
      Hopeless
",4.26,1662986,182954,4.31,233380,20000,410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Tracey Garvis Graves
","
      On the Island
",4.08,93764,12448,4.13,68376,8332,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Nicholas Sparks
","
      A Walk to Remember
",4.07,4935487,148938,4.16,591985,12003,215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Becca Fitzpatrick
","
      Hush, Hush
",4.06,1157201,54455,3.99,508377,23202,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Margaret Mitchell
","
      Gone with the Wind
",4.29,995196,18226,4.29,979786,17659,1037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sylvain Reynard
","
      Gabriel's Inferno
",4.12,287217,16201,4.01,133514,7446,506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Tammara Webber
","
      Easy
",4.04,295804,17952,4.1,202526,11465,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Sylvia Day
","
      Bared to You
",4.15,1204138,59347,4.19,416286,17326,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"E.L. James
","
      Fifty Shades of Grey
",3.77,3215348,150986,3.66,1632186,76818,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Margaret Stohl
","
      Icons
",3.81,836970,45897,3.42,7586,991,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Michelle K. Pickett
","
      PODs
",3.7,2795,380,3.55,1197,225,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,*****
"Kristin Halbrook
","
      Nobody But Us
",3.53,2825,496,3.46,1819,350,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Ellen Oh
","
      Prophecy
",3.81,10825,2224,3.45,3448,539,316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Jessica Brody
","
      Unremembered
",3.83,32176,5147,3.69,7014,1056,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,*****
"Jennifer Anne Davis
","
      The Voice
",4.09,16135,1641,4.27,377,109,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"April Genevieve Tucholke
","
      Between the Devil and the Deep Blue Sea
",3.55,40971,9257,3.57,12654,2272,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Claudia Gray
","
      Spellcaster
",3.85,351069,30819,3.62,5928,787,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Lisa McMann
","
      Crash
",3.94,255550,21693,3.78,7531,1061,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Kiersten White
","
      The Chaos of Stars
",3.89,267609,34031,3.6,7591,1234,277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Andrea Cremer
","
      Invisibility
",4.02,179361,13781,3.43,8347,1274,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Brigid Kemmerer
","
      Spirit
",4.07,87131,11105,4.01,7499,802,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Kami Garcia
","
      Unbreakable
",3.82,848740,46999,3.79,8621,1445,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Mindy McGinnis
","
      Not a Drop to Drink
",3.94,44424,9551,3.82,11125,1947,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Jessica Spotswood
","
      Star Cursed
",3.94,30521,5064,4.12,6138,836,384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Tara Hudson
","
      Elegy
",3.78,23886,2334,3.91,2432,215,386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Jennifer Rush
","
      Altered
",4.0,32562,3692,4.03,18064,2179,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Jennifer A. Nielsen
","
      The Runaway King
",4.21,149605,19972,4.23,30614,3264,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Victoria Scott
","
      The Collector
",3.91,28037,5199,3.54,8449,1306,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Brenna Yovanoff
","
      Paper Valentine
",3.7,43841,6612,3.73,6563,1083,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Elsie Chapman
","
      Dualed
",3.57,8985,1429,3.51,6871,927,292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*****
"Kasie West
","
      Pivot Point
",3.96,258586,36759,4.08,24086,3564,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Kristen Simmons
","
      Breaking Point
",3.84,47566,4998,4.0,10068,671,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,*****
"Jennifer E. Smith
","
      This Is What Happy Looks Like
",3.73,211139,24681,3.68,45731,4894,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Rachel Hawkins
","
      School Spirits
",3.98,326661,28071,3.95,11246,1353,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Maureen Johnson
","
      The Madness Underneath
",3.9,492760,47655,3.88,14700,2027,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Elizabeth Norris
","
      Unbreakable
",3.9,27652,2757,4.05,6989,622,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"K.C. Hilton
","
      My Name Is Rapunzel
",3.32,2860,546,3.13,1867,327,322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Kendare Blake
","
      Antigoddess
",3.93,223603,31669,3.66,7323,1268,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Holly Black
","
      The Coldest Girl in Coldtown
",3.92,856221,85791,3.85,47416,7173,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Amie Kaufman
","
      These Broken Stars
",4.23,224445,46326,3.92,54215,7829,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Anna Banks
","
      Of Triton
",3.95,91091,9599,3.99,22094,1913,246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Meg Cabot
","
      Awaken
",3.8,1795726,74788,3.93,12115,959,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Jennifer L. Armentrout
","
      Sentinel
",4.22,1561632,137386,4.48,29508,2956,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Erin Bowman
","
      Taken
",3.86,26826,4660,3.76,11139,1385,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Debra Driza
","
      MILA 2.0
",3.72,15951,2054,3.69,11003,1346,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Rick Yancey
","
      The 5th Wave
",3.99,532323,52027,4.07,339080,28506,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Rae Carson
","
      The Bitter Kingdom
",3.98,182895,19019,4.21,31595,2631,433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Megan Shepherd
","
      The Madman’s Daughter
",3.77,47944,8729,3.68,20552,3486,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Shannon Messenger
","
      Let the Sky Fall
",4.47,67393,7288,3.92,10127,1396,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Rachel Vincent
","
      With All My Soul
",4.04,314949,22107,4.31,8438,822,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Victoria Schwab
","
      The Archived
",4.14,331833,55961,4.01,21035,3903,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Marie Lu
","
      Champion
",4.2,982925,102560,4.36,144241,14027,369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*****
"Gail Carriger
","
      Etiquette & Espionage
",3.99,346500,38391,3.8,39018,5915,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Courtney Allison Moulton
","
      Shadows in the Silence
",4.07,52997,3469,4.26,8497,563,469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*****
"Robin LaFevers
","
      Dark Triumph
",4.0,138009,13847,4.14,34529,3256,385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sarah Dessen
","
      The Moon and More
",4.0,1344400,61578,3.63,33948,3201,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Kimberly Derting
","
      The Essence
",3.93,143222,13155,3.73,7525,588,341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,*****
"Wendy Higgins
","
      Sweet Peril
",4.17,159638,13978,4.27,43013,2841,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Suzanne Young
","
      The Program
",4.01,83803,11304,4.06,38378,5044,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Jodi Meadows
","
      Asunder
",3.94,95422,17073,3.96,7263,784,406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"A.G. Howard
","
      Splintered
",4.01,101617,16227,3.95,46323,7172,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Aimee Carter
","
      The Goddess Inheritance
",3.91,135649,12719,3.97,18080,1480,303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Gayle Forman
","
      Just One Day
",3.96,1124863,87350,4.01,72246,7789,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Ally Carter
","
      United We Spy
",4.05,680644,43790,4.44,27284,2290,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Cassandra Clare
","
      Shadowhunters and Downworlders: A Mortal Instruments Reader
",4.26,5934903,331357,3.71,5258,487,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Brodi Ashton
","
      Everbound
",3.9,108399,17392,4.06,18249,1719,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Amy Plum
","
      If I Should Die
",4.03,115785,10883,4.21,16661,1492,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Leigh Bardugo
","
      Siege and Storm
",4.23,806595,110882,4.07,123825,13410,435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Kelley Armstrong
","
      The Rising
",4.09,1130572,59354,4.12,20775,1562,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Sarah J. Maas
","
      Crown of Midnight
",4.41,2260026,243601,4.47,247678,23720,418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Josephine Angelini
","
      Goddess
",4.12,148383,12785,4.24,26230,1916,421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Michael  Grant
","
      Light
",4.01,462291,29732,4.39,30105,2641,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Lauren Oliver
","
      Requiem
",3.9,1158280,95447,3.74,117287,12669,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Lauren DeStefano
","
      Sever
",3.79,182473,17505,3.8,24205,2491,371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*****
"Veronica Rossi
","
      Through the Ever Night
",4.06,235583,19998,4.16,64677,4284,341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*****
"Cynthia Hand
","
      Boundless
",4.07,290688,30096,4.14,41729,3874,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Veronica Roth
","
      Allegiant
",4.08,4786198,259452,3.63,728718,63983,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Alethea Kontis
","
      Dearest
",3.87,35233,4583,3.85,2076,293,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Kim Liggett
","
      Blood and Salt
",3.6,3270,606,3.58,2670,437,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Julie   Murphy
","
      Dumplin'
",3.83,80389,14212,3.9,48389,7837,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Courtney Alameda
","
      Shutter
",3.81,3155,890,3.8,2348,687,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,****
"I.W. Gregorio
","
      None of the Above
",3.9,11576,1918,3.88,10933,1676,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Lori  Goldstein
","
      Becoming Jinn
",3.58,1410,311,3.55,1135,255,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Stacey  Lee
","
      Under a Painted Sky
",3.97,10824,2458,3.98,6224,1341,384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,****
"Elizabeth May
","
      The Vanishing Throne
",3.92,20697,3364,4.16,4534,679,362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Morgan Rhodes
","
      A Book of Spirits and Thieves
",4.08,131090,19523,3.97,4181,761,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Betsy Cornwell
","
      Mechanica
",3.6,6135,1350,3.6,3985,871,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Sarah Ockler
","
      The Summer of Chasing Mermaids
",3.84,80597,6911,3.84,5270,822,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Catherine Doyle
","
      Vendetta
",4.26,9574,1654,4.03,4453,769,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Jessi Kirby
","
      Things We Know by Heart
",3.84,36020,4518,3.97,10367,1519,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Sharon Cameron
","
      Rook
",3.85,23734,4133,3.78,7721,1424,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Colleen Houck
","
      Reawakened
",4.22,157550,15647,3.83,7389,1318,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Becky  Wallace
","
      The Storyspinner
",3.83,4975,707,3.83,4228,569,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sherry Thomas
","
      The Immortal Heights
",3.91,95892,12142,4.11,5236,643,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Nova Ren Suma
","
      The Walls Around Us
",3.69,26172,5703,3.73,7855,1759,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Rhiannon Thomas
","
      A Wicked Thing
",3.5,10130,1747,3.3,3697,742,337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Carrie Ryan
","
      Daughter of Deep Silence
",3.79,198250,23124,3.66,4908,1123,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Emery Lord
","
      The Start of Me and You
",3.93,54326,9110,4.1,14364,2151,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Rachel Caine
","
      Ink and Bone
",4.09,905613,48136,3.96,17482,3461,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"David Levithan
","
      Another Day
",3.82,912837,84443,3.63,15391,2574,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Francesca Zappia
","
      Made You Up
",4.19,46669,9707,4.08,19284,3231,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Danielle L. Jensen
","
      Hidden Huntress
",3.93,33624,4049,3.89,8024,889,464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Andrew  Smith
","
      Stand-Off
",3.86,61684,12875,4.27,3676,839,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Heather Demetrios
","
      I'll Meet You There
",3.96,26110,4608,4.06,13010,2165,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Patrick Ness
","
      The Rest of Us Just Live Here
",4.13,538316,75809,3.73,40315,7287,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Virginia Boecker
","
      The Witch Hunter
",3.82,12403,2125,3.82,8851,1508,362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Maggie  Hall
","
      The Conspiracy of Us
",3.92,14541,2345,3.81,8434,1456,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Sara B. Larson
","
      Ignite
",3.82,36179,4198,3.95,9794,752,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Kresley Cole
","
      Dead of Winter
",4.28,779544,43268,4.34,13563,1695,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Courtney Summers
","
      All the Rage
",3.92,81696,14813,3.84,11154,2142,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Maria Dahvana Headley
","
      Magonia
",3.65,34463,6691,3.57,15848,3231,309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Melinda Salisbury
","
      The Sin Eater’s Daughter
",3.65,19522,3707,3.47,13198,2474,336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Amanda Hocking
","
      Frostfire
",3.94,408326,29142,3.84,12716,1495,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Libba Bray
","
      Lair of Dreams
",3.84,562157,48633,4.13,14910,2775,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Melissa Grey
","
      The Girl at Midnight
",3.75,11087,2223,3.74,8166,1725,357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Paula Stokes
","
      Liars, Inc.
",3.77,15524,2698,3.57,4922,767,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Melissa Landers
","
      Invaded
",3.9,45919,7723,3.96,6526,954,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Jasmine Warga
","
      My Heart and Other Black Holes
",3.99,37257,5276,4.01,35965,4983,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Rachel Hartman
","
      Shadow Scale
",3.94,91316,11681,3.74,14694,2397,602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sara Raasch
","
      Ice Like Fire
",3.91,79391,10673,3.77,16676,2375,479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Jennifer Niven
","
      All the Bright Places
",4.12,262571,33618,4.18,207671,26049,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Renée Ahdieh
","
      The Wrath and the Dawn
",4.06,192484,33287,4.16,87639,14434,404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Rainbow Rowell
","
      Carry On
",4.03,1647298,170770,4.22,129791,19549,522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Marie Rutkoski
","
      The Winner's Crime
",4.1,175176,25231,4.15,46539,6609,416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Victoria Aveyard
","
      Red Queen
",4.0,720185,70513,4.07,418957,37392,383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Sidney Halston
","
      Seeing Red
",3.99,12494,2616,3.96,347,60,386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Christina Mercer
","
      Honey Queen
",4.07,492,138,4.25,110,25,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Gillian Flynn
","
      Gone Girl
",4.01,3028887,213665,4.06,1906989,126444,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Michelle Zink
","
      Prophecy of the Sisters
",3.65,35796,3960,3.55,14394,1510,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Mira Grant
","
      Feed
",3.94,143202,17761,3.86,47049,5734,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,***
"S.S. Segran
","
      Aegis Rising
",4.02,776,195,3.85,439,82,448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"J.S. Burke
","
      Dragon Lightning
",4.74,290,196,4.82,78,56,264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"James Fahy
","
      Hell's Teeth
",4.42,1832,594,4.34,288,133,236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,***
"Kristin Cashore
","
      Bitterblue
",4.08,579470,39748,4.01,88575,7565,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Carolyn Crane
","
      Mind Games
",3.72,23274,3214,3.49,8161,1004,371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Ilona Andrews
","
      On the Edge
",4.29,964635,65444,4.03,32721,2380,340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Stacia Kane
","
      Unholy Ghosts
",3.94,62471,6154,3.63,13816,1634,339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"C.S. Lewis
","
      The Magician's Nephew
",4.14,5027964,111968,4.03,344336,10418,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Jacqueline Carey
","
      Kushiel's Dart
",4.12,256363,13626,4.04,63071,3729,1015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Bree Despain
","
      The Dark Divine
",3.97,78698,5407,3.8,35515,2522,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Justina Chen
","
      North of Beautiful
",3.89,39474,2816,3.92,34491,2149,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Caragh M. O'Brien
","
      Birthmarked
",3.87,92838,8324,3.89,42921,3566,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"William  O'Brien
","
      Peter: A Darkened Fairytale
",4.3,487,245,4.42,136,86,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Michelle Hodkin
","
      The Unbecoming of Mara Dyer
",4.14,270803,31347,4.07,140687,15240,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Catherine Fisher
","
      Incarceron
",3.68,91519,8974,3.64,54226,5226,458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Lucy Christopher
","
      Stolen: A Letter to My Captor
",3.9,66129,8639,3.93,61635,7772,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Mya Robarts
","
      The V Girl
",4.01,6816,758,4.01,6790,758,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Lili St. Crow
","
      Strange Angels
",4.0,125249,6022,3.78,37483,2141,293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sophie Jordan
","
      Firelight
",3.85,198163,19690,3.87,56984,4499,323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Shannon Hale
","
      Princess Academy
",3.95,555919,64573,4.02,92848,8181,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Stephanie Perkins
","
      Anna and the French Kiss
",3.99,607218,64468,4.03,327410,27831,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Jamie McGuire
","
      Beautiful Disaster
",4.12,1002700,68644,4.13,487100,26409,319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Gail Carson Levine
","
      Ella Enchanted
",3.92,600783,22931,3.98,363754,9343,232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Maggie Stiefvater
","
      Shiver
",3.98,1303429,124798,3.77,397085,21682,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Pittacus Lore
","
      I Am Number Four
",4.09,732840,41197,3.94,291068,15061,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
